stop_id,line_id,machine_id,stop_type,start_time,end_time,duration_minutes,description,operator,resolved
7168,L1,M1-3,Attente_Operateur,2025-04-23 07:19:26.637849,2025-04-23 08:34:26.637849,75,Attente_Operateur sur M1-3,OP9,True
7169,L1,M1-2,Maintenance_Preventive,2025-04-23 17:27:26.637849,2025-04-23 19:25:26.637849,118,Maintenance_Preventive sur M1-2,OP7,True
7170,L2,M2-1,Changement_Format,2025-04-23 20:46:26.637849,2025-04-23 21:59:26.637849,73,Changement_Format sur M2-1,OP6,True
7171,L2,M2-2,Attente_Materiel,2025-04-23 20:01:26.637849,2025-04-23 20:36:26.637849,35,Attente_Materiel sur M2-2,OP8,True
7172,L2,M2-2,Changement_Format,2025-04-23 14:45:26.637849,2025-04-23 15:54:26.637849,69,Changement_Format sur M2-2,OP12,True
7173,L2,M2-3,Attente_Operateur,2025-04-23 15:40:26.637849,2025-04-23 16:53:26.637849,73,Attente_Operateur sur M2-3,OP8,True
7174,L2,M2-2,Attente_Materiel,2025-04-23 10:34:26.637849,2025-04-23 11:02:26.637849,28,Attente_Materiel sur M2-2,OP13,True
7175,L2,M2-2,Maintenance_Preventive,2025-04-23 09:16:26.637849,2025-04-23 10:53:26.637849,97,Maintenance_Preventive sur M2-2,OP9,True
7176,L2,M2-1,Changement_Format,2025-04-23 15:50:26.637849,2025-04-23 16:41:26.637849,51,Changement_Format sur M2-1,OP9,True
7177,L2,M2-3,Attente_Materiel,2025-04-23 05:57:26.637849,2025-04-23 06:48:26.637849,51,Attente_Materiel sur M2-3,OP14,True
7178,L2,M2-4,Bourrage,2025-04-23 21:14:26.637849,2025-04-23 22:47:26.637849,93,Bourrage sur M2-4,OP4,True
7179,L3,M3-2,Probleme_Qualite,2025-04-23 15:05:26.637849,2025-04-23 15:30:26.637849,25,Probleme_Qualite sur M3-2,OP12,True
7180,L3,M3-1,Panne_Electrique,2025-04-23 05:24:26.637849,2025-04-23 07:09:26.637849,105,Panne_Electrique sur M3-1,OP3,True
7181,L3,M3-1,Panne_Mecanique,2025-04-23 19:09:26.637849,2025-04-23 20:05:26.637849,56,Panne_Mecanique sur M3-1,OP2,True
7182,L3,M3-2,Panne_Mecanique,2025-04-23 06:34:26.637849,2025-04-23 07:14:26.637849,40,Panne_Mecanique sur M3-2,OP10,True
7183,L3,M3-2,Maintenance_Preventive,2025-04-23 18:24:26.637849,2025-04-23 18:49:26.637849,25,Maintenance_Preventive sur M3-2,OP12,True
7184,L3,M3-2,Panne_Mecanique,2025-04-23 16:28:26.637849,2025-04-23 16:40:26.637849,12,Panne_Mecanique sur M3-2,OP8,True
7185,L1,M1-1,Attente_Operateur,2025-04-24 18:28:26.637849,2025-04-24 19:39:26.637849,71,Attente_Operateur sur M1-1,OP4,True
7186,L1,M1-3,Attente_Operateur,2025-04-24 17:29:26.637849,2025-04-24 18:53:26.637849,84,Attente_Operateur sur M1-3,OP8,True
7187,L1,M1-2,Panne_Mecanique,2025-04-24 18:01:26.637849,2025-04-24 19:13:26.637849,72,Panne_Mecanique sur M1-2,OP1,True
7188,L1,M1-1,Reglage,2025-04-24 13:14:26.637849,2025-04-24 13:44:26.637849,30,Reglage sur M1-1,OP5,True
7189,L1,M1-3,Probleme_Qualite,2025-04-24 09:35:26.637849,2025-04-24 10:20:26.637849,45,Probleme_Qualite sur M1-3,OP13,True
7190,L1,M1-3,Panne_Mecanique,2025-04-24 09:58:26.637849,2025-04-24 11:00:26.637849,62,Panne_Mecanique sur M1-3,OP14,True
7191,L1,M1-3,Bourrage,2025-04-24 10:37:26.637849,2025-04-24 11:10:26.637849,33,Bourrage sur M1-3,OP4,True
7192,L1,M1-1,Panne_Mecanique,2025-04-24 12:39:26.637849,2025-04-24 13:21:26.637849,42,Panne_Mecanique sur M1-1,OP13,True
7193,L1,M1-2,Reglage,2025-04-24 12:26:26.637849,2025-04-24 12:54:26.637849,28,Reglage sur M1-2,OP1,True
7194,L1,M1-1,Panne_Electrique,2025-04-24 13:23:26.637849,2025-04-24 13:53:26.637849,30,Panne_Electrique sur M1-1,OP10,True
7195,L1,M1-2,Probleme_Qualite,2025-04-24 12:42:26.637849,2025-04-24 12:51:26.637849,9,Probleme_Qualite sur M1-2,OP4,True
7196,L1,M1-3,Nettoyage,2025-04-24 20:43:26.637849,2025-04-24 21:56:26.637849,73,Nettoyage sur M1-3,OP7,True
7197,L1,M1-3,Panne_Electrique,2025-04-24 19:28:26.637849,2025-04-24 20:47:26.637849,79,Panne_Electrique sur M1-3,OP9,True
7198,L2,M2-1,Changement_Format,2025-04-24 13:26:26.637849,2025-04-24 14:44:26.637849,78,Changement_Format sur M2-1,OP5,True
7199,L2,M2-3,Panne_Electrique,2025-04-24 06:11:26.637849,2025-04-24 08:03:26.637849,112,Panne_Electrique sur M2-3,OP4,True
7200,L3,M3-2,Panne_Mecanique,2025-04-24 16:21:26.637849,2025-04-24 17:44:26.637849,83,Panne_Mecanique sur M3-2,OP14,True
7201,L3,M3-2,Probleme_Qualite,2025-04-24 10:34:26.637849,2025-04-24 11:06:26.637849,32,Probleme_Qualite sur M3-2,OP10,True
7202,L3,M3-2,Nettoyage,2025-04-24 16:42:26.637849,2025-04-24 17:37:26.637849,55,Nettoyage sur M3-2,OP14,True
7203,L3,M3-1,Maintenance_Preventive,2025-04-24 10:38:26.637849,2025-04-24 12:36:26.637849,118,Maintenance_Preventive sur M3-1,OP11,True
7204,L3,M3-1,Panne_Electrique,2025-04-24 10:12:26.637849,2025-04-24 10:21:26.637849,9,Panne_Electrique sur M3-1,OP6,True
7205,L3,M3-1,Attente_Materiel,2025-04-24 05:52:26.637849,2025-04-24 05:59:26.637849,7,Attente_Materiel sur M3-1,OP14,True
7206,L3,M3-1,Maintenance_Preventive,2025-04-24 18:23:26.637849,2025-04-24 19:22:26.637849,59,Maintenance_Preventive sur M3-1,OP4,True
7207,L1,M1-1,Nettoyage,2025-04-25 09:56:26.637849,2025-04-25 10:05:26.637849,9,Nettoyage sur M1-1,OP2,True
7208,L1,M1-3,Panne_Mecanique,2025-04-25 14:57:26.637849,2025-04-25 16:30:26.637849,93,Panne_Mecanique sur M1-3,OP2,True
7209,L1,M1-1,Changement_Format,2025-04-25 05:34:26.637849,2025-04-25 05:49:26.637849,15,Changement_Format sur M1-1,OP4,True
7210,L1,M1-1,Maintenance_Preventive,2025-04-25 16:13:26.637849,2025-04-25 17:44:26.637849,91,Maintenance_Preventive sur M1-1,OP11,True
7211,L1,M1-1,Panne_Electrique,2025-04-25 10:02:26.637849,2025-04-25 11:09:26.637849,67,Panne_Electrique sur M1-1,OP4,True
7212,L1,M1-1,Attente_Materiel,2025-04-25 06:32:26.637849,2025-04-25 07:49:26.637849,77,Attente_Materiel sur M1-1,OP5,True
7213,L1,M1-2,Panne_Electrique,2025-04-25 16:20:26.637849,2025-04-25 17:58:26.637849,98,Panne_Electrique sur M1-2,OP5,True
7214,L1,M1-3,Bourrage,2025-04-25 19:05:26.637849,2025-04-25 19:19:26.637849,14,Bourrage sur M1-3,OP7,True
7215,L2,M2-3,Nettoyage,2025-04-25 18:33:26.637849,2025-04-25 19:43:26.637849,70,Nettoyage sur M2-3,OP11,True
7216,L2,M2-3,Reglage,2025-04-25 13:55:26.637849,2025-04-25 15:08:26.637849,73,Reglage sur M2-3,OP6,True
7217,L2,M2-1,Changement_Format,2025-04-25 12:21:26.637849,2025-04-25 12:47:26.637849,26,Changement_Format sur M2-1,OP1,True
7218,L2,M2-4,Changement_Format,2025-04-25 15:15:26.637849,2025-04-25 15:50:26.637849,35,Changement_Format sur M2-4,OP8,True
7219,L2,M2-4,Changement_Format,2025-04-25 21:13:26.637849,2025-04-25 22:56:26.637849,103,Changement_Format sur M2-4,OP8,True
7220,L2,M2-1,Attente_Materiel,2025-04-25 11:18:26.637849,2025-04-25 12:42:26.637849,84,Attente_Materiel sur M2-1,OP10,True
7221,L2,M2-1,Panne_Mecanique,2025-04-25 21:05:26.637849,2025-04-25 22:13:26.637849,68,Panne_Mecanique sur M2-1,OP12,True
7222,L2,M2-1,Panne_Mecanique,2025-04-25 13:10:26.637849,2025-04-25 15:09:26.637849,119,Panne_Mecanique sur M2-1,OP1,True
7223,L3,M3-2,Probleme_Qualite,2025-04-25 17:22:26.637849,2025-04-25 18:00:26.637849,38,Probleme_Qualite sur M3-2,OP5,True
7224,L3,M3-1,Panne_Mecanique,2025-04-25 19:57:26.637849,2025-04-25 21:37:26.637849,100,Panne_Mecanique sur M3-1,OP14,True
7225,L3,M3-1,Reglage,2025-04-25 11:33:26.637849,2025-04-25 12:02:26.637849,29,Reglage sur M3-1,OP10,True
7226,L3,M3-1,Maintenance_Preventive,2025-04-25 15:38:26.637849,2025-04-25 16:14:26.637849,36,Maintenance_Preventive sur M3-1,OP14,True
7227,L3,M3-2,Panne_Mecanique,2025-04-25 07:54:26.637849,2025-04-25 09:32:26.637849,98,Panne_Mecanique sur M3-2,OP14,True
7228,L3,M3-2,Bourrage,2025-04-25 10:01:26.637849,2025-04-25 11:31:26.637849,90,Bourrage sur M3-2,OP7,True
7229,L3,M3-1,Probleme_Qualite,2025-04-25 08:30:26.637849,2025-04-25 10:14:26.637849,104,Probleme_Qualite sur M3-1,OP11,True
7230,L3,M3-1,Maintenance_Preventive,2025-04-25 05:42:26.637849,2025-04-25 07:29:26.637849,107,Maintenance_Preventive sur M3-1,OP4,True
7231,L3,M3-1,Bourrage,2025-04-25 18:22:26.637849,2025-04-25 20:17:26.637849,115,Bourrage sur M3-1,OP2,True
7232,L1,M1-1,Probleme_Qualite,2025-04-26 18:08:26.637849,2025-04-26 19:28:26.637849,80,Probleme_Qualite sur M1-1,OP1,True
7233,L1,M1-2,Attente_Operateur,2025-04-26 10:44:26.637849,2025-04-26 12:33:26.637849,109,Attente_Operateur sur M1-2,OP4,True
7234,L1,M1-3,Attente_Operateur,2025-04-26 10:00:26.637849,2025-04-26 11:07:26.637849,67,Attente_Operateur sur M1-3,OP1,True
7235,L1,M1-2,Reglage,2025-04-26 19:44:26.637849,2025-04-26 21:40:26.637849,116,Reglage sur M1-2,OP5,True
7236,L1,M1-1,Nettoyage,2025-04-26 06:04:26.637849,2025-04-26 06:14:26.637849,10,Nettoyage sur M1-1,OP12,True
7237,L1,M1-2,Nettoyage,2025-04-26 09:33:26.637849,2025-04-26 09:44:26.637849,11,Nettoyage sur M1-2,OP3,True
7238,L1,M1-3,Attente_Operateur,2025-04-26 14:13:26.637849,2025-04-26 15:10:26.637849,57,Attente_Operateur sur M1-3,OP5,True
7239,L1,M1-1,Panne_Mecanique,2025-04-26 10:59:26.637849,2025-04-26 12:35:26.637849,96,Panne_Mecanique sur M1-1,OP13,True
7240,L1,M1-1,Attente_Operateur,2025-04-26 12:02:26.637849,2025-04-26 13:48:26.637849,106,Attente_Operateur sur M1-1,OP4,True
7241,L2,M2-3,Reglage,2025-04-26 10:32:26.637849,2025-04-26 11:45:26.637849,73,Reglage sur M2-3,OP2,True
7242,L2,M2-2,Maintenance_Preventive,2025-04-26 14:13:26.637849,2025-04-26 15:58:26.637849,105,Maintenance_Preventive sur M2-2,OP10,True
7243,L2,M2-3,Panne_Mecanique,2025-04-26 11:17:26.637849,2025-04-26 12:22:26.637849,65,Panne_Mecanique sur M2-3,OP14,True
7244,L2,M2-2,Attente_Operateur,2025-04-26 09:14:26.637849,2025-04-26 09:44:26.637849,30,Attente_Operateur sur M2-2,OP14,True
7245,L2,M2-4,Bourrage,2025-04-26 08:36:26.637849,2025-04-26 10:17:26.637849,101,Bourrage sur M2-4,OP11,True
7246,L3,M3-1,Maintenance_Preventive,2025-04-26 08:20:26.637849,2025-04-26 08:52:26.637849,32,Maintenance_Preventive sur M3-1,OP12,True
7247,L3,M3-1,Reglage,2025-04-26 19:56:26.637849,2025-04-26 20:46:26.637849,50,Reglage sur M3-1,OP5,True
7248,L3,M3-1,Maintenance_Preventive,2025-04-26 10:24:26.637849,2025-04-26 12:17:26.637849,113,Maintenance_Preventive sur M3-1,OP12,True
7249,L3,M3-2,Panne_Mecanique,2025-04-26 19:16:26.637849,2025-04-26 19:48:26.637849,32,Panne_Mecanique sur M3-2,OP9,True
7250,L3,M3-1,Panne_Electrique,2025-04-26 19:52:26.637849,2025-04-26 20:24:26.637849,32,Panne_Electrique sur M3-1,OP5,True
7251,L3,M3-1,Attente_Operateur,2025-04-26 05:41:26.637849,2025-04-26 06:04:26.637849,23,Attente_Operateur sur M3-1,OP7,True
7252,L3,M3-2,Attente_Materiel,2025-04-26 10:30:26.637849,2025-04-26 11:19:26.637849,49,Attente_Materiel sur M3-2,OP10,True
7253,L3,M3-1,Attente_Materiel,2025-04-26 09:53:26.637849,2025-04-26 10:09:26.637849,16,Attente_Materiel sur M3-1,OP13,True
7254,L3,M3-1,Attente_Operateur,2025-04-26 20:33:26.637849,2025-04-26 22:02:26.637849,89,Attente_Operateur sur M3-1,OP5,True
7255,L3,M3-2,Nettoyage,2025-04-26 12:56:26.637849,2025-04-26 13:47:26.637849,51,Nettoyage sur M3-2,OP13,True
7256,L1,M1-2,Bourrage,2025-04-29 17:04:26.637849,2025-04-29 17:52:26.637849,48,Bourrage sur M1-2,OP2,True
7257,L1,M1-2,Attente_Materiel,2025-04-29 09:43:26.637849,2025-04-29 09:48:26.637849,5,Attente_Materiel sur M1-2,OP3,True
7258,L1,M1-1,Changement_Format,2025-04-29 06:47:26.637849,2025-04-29 07:28:26.637849,41,Changement_Format sur M1-1,OP13,True
7259,L1,M1-1,Attente_Operateur,2025-04-29 14:16:26.637849,2025-04-29 14:46:26.637849,30,Attente_Operateur sur M1-1,OP13,True
7260,L1,M1-1,Bourrage,2025-04-29 09:24:26.637849,2025-04-29 09:44:26.637849,20,Bourrage sur M1-1,OP4,True
7261,L1,M1-1,Maintenance_Preventive,2025-04-29 18:55:26.637849,2025-04-29 20:41:26.637849,106,Maintenance_Preventive sur M1-1,OP10,True
7262,L1,M1-1,Nettoyage,2025-04-29 17:51:26.637849,2025-04-29 18:24:26.637849,33,Nettoyage sur M1-1,OP3,True
7263,L1,M1-2,Nettoyage,2025-04-29 12:23:26.637849,2025-04-29 13:01:26.637849,38,Nettoyage sur M1-2,OP5,True
7264,L2,M2-3,Attente_Materiel,2025-04-29 08:12:26.637849,2025-04-29 08:35:26.637849,23,Attente_Materiel sur M2-3,OP2,True
7265,L2,M2-1,Nettoyage,2025-04-29 13:29:26.637849,2025-04-29 14:40:26.637849,71,Nettoyage sur M2-1,OP2,True
7266,L2,M2-3,Attente_Materiel,2025-04-29 15:48:26.637849,2025-04-29 15:55:26.637849,7,Attente_Materiel sur M2-3,OP6,True
7267,L2,M2-2,Reglage,2025-04-29 14:09:26.637849,2025-04-29 15:17:26.637849,68,Reglage sur M2-2,OP12,True
7268,L2,M2-1,Maintenance_Preventive,2025-04-29 05:38:26.637849,2025-04-29 05:53:26.637849,15,Maintenance_Preventive sur M2-1,OP13,True
7269,L2,M2-2,Nettoyage,2025-04-29 08:25:26.637849,2025-04-29 09:55:26.637849,90,Nettoyage sur M2-2,OP9,True
7270,L2,M2-3,Reglage,2025-04-29 20:29:26.637849,2025-04-29 21:21:26.637849,52,Reglage sur M2-3,OP14,True
7271,L2,M2-3,Panne_Mecanique,2025-04-29 11:23:26.637849,2025-04-29 11:46:26.637849,23,Panne_Mecanique sur M2-3,OP13,True
7272,L2,M2-4,Attente_Operateur,2025-04-29 12:14:26.637849,2025-04-29 12:20:26.637849,6,Attente_Operateur sur M2-4,OP3,True
7273,L2,M2-3,Probleme_Qualite,2025-04-29 11:59:26.637849,2025-04-29 13:04:26.637849,65,Probleme_Qualite sur M2-3,OP12,True
7274,L2,M2-4,Attente_Materiel,2025-04-29 13:04:26.637849,2025-04-29 14:49:26.637849,105,Attente_Materiel sur M2-4,OP4,True
7275,L2,M2-4,Attente_Operateur,2025-04-29 20:28:26.637849,2025-04-29 21:34:26.637849,66,Attente_Operateur sur M2-4,OP4,True
7276,L2,M2-2,Maintenance_Preventive,2025-04-29 18:20:26.637849,2025-04-29 18:30:26.637849,10,Maintenance_Preventive sur M2-2,OP11,True
7277,L3,M3-1,Maintenance_Preventive,2025-04-29 10:23:26.637849,2025-04-29 12:22:26.637849,119,Maintenance_Preventive sur M3-1,OP7,True
7278,L3,M3-1,Bourrage,2025-04-29 16:29:26.637849,2025-04-29 18:21:26.637849,112,Bourrage sur M3-1,OP14,True
7279,L3,M3-1,Bourrage,2025-04-29 14:47:26.637849,2025-04-29 15:03:26.637849,16,Bourrage sur M3-1,OP10,True
7280,L3,M3-1,Probleme_Qualite,2025-04-29 12:15:26.637849,2025-04-29 13:08:26.637849,53,Probleme_Qualite sur M3-1,OP9,True
7281,L3,M3-1,Panne_Mecanique,2025-04-29 11:47:26.637849,2025-04-29 13:14:26.637849,87,Panne_Mecanique sur M3-1,OP7,True
7282,L3,M3-1,Attente_Materiel,2025-04-29 09:57:26.637849,2025-04-29 10:34:26.637849,37,Attente_Materiel sur M3-1,OP9,True
7283,L3,M3-2,Panne_Electrique,2025-04-29 05:28:26.637849,2025-04-29 05:42:26.637849,14,Panne_Electrique sur M3-2,OP7,True
7284,L3,M3-2,Attente_Operateur,2025-04-29 06:50:26.637849,2025-04-29 06:56:26.637849,6,Attente_Operateur sur M3-2,OP3,True
7285,L1,M1-1,Probleme_Qualite,2025-04-30 12:39:26.637849,2025-04-30 12:45:26.637849,6,Probleme_Qualite sur M1-1,OP14,True
7286,L1,M1-1,Panne_Mecanique,2025-04-30 06:19:26.637849,2025-04-30 07:41:26.637849,82,Panne_Mecanique sur M1-1,OP3,True
7287,L1,M1-3,Panne_Mecanique,2025-04-30 18:20:26.637849,2025-04-30 19:57:26.637849,97,Panne_Mecanique sur M1-3,OP13,True
7288,L1,M1-3,Nettoyage,2025-04-30 12:40:26.637849,2025-04-30 14:01:26.637849,81,Nettoyage sur M1-3,OP3,True
7289,L1,M1-3,Nettoyage,2025-04-30 11:35:26.637849,2025-04-30 12:40:26.637849,65,Nettoyage sur M1-3,OP3,True
7290,L1,M1-3,Panne_Electrique,2025-04-30 05:23:26.637849,2025-04-30 06:23:26.637849,60,Panne_Electrique sur M1-3,OP9,True
7291,L1,M1-1,Panne_Mecanique,2025-04-30 15:32:26.637849,2025-04-30 17:03:26.637849,91,Panne_Mecanique sur M1-1,OP13,True
7292,L1,M1-2,Attente_Materiel,2025-04-30 11:10:26.637849,2025-04-30 12:54:26.637849,104,Attente_Materiel sur M1-2,OP7,True
7293,L2,M2-4,Bourrage,2025-04-30 05:46:26.637849,2025-04-30 07:06:26.637849,80,Bourrage sur M2-4,OP9,True
7294,L2,M2-3,Attente_Operateur,2025-04-30 16:05:26.637849,2025-04-30 16:33:26.637849,28,Attente_Operateur sur M2-3,OP10,True
7295,L2,M2-4,Panne_Mecanique,2025-04-30 07:34:26.637849,2025-04-30 07:54:26.637849,20,Panne_Mecanique sur M2-4,OP14,True
7296,L2,M2-4,Bourrage,2025-04-30 06:09:26.637849,2025-04-30 07:11:26.637849,62,Bourrage sur M2-4,OP11,True
7297,L2,M2-3,Attente_Operateur,2025-04-30 06:27:26.637849,2025-04-30 07:17:26.637849,50,Attente_Operateur sur M2-3,OP14,True
7298,L2,M2-3,Attente_Materiel,2025-04-30 20:38:26.637849,2025-04-30 21:43:26.637849,65,Attente_Materiel sur M2-3,OP10,True
7299,L2,M2-4,Panne_Electrique,2025-04-30 19:43:26.637849,2025-04-30 20:22:26.637849,39,Panne_Electrique sur M2-4,OP7,True
7300,L2,M2-2,Changement_Format,2025-04-30 09:48:26.637849,2025-04-30 11:12:26.637849,84,Changement_Format sur M2-2,OP12,True
7301,L2,M2-2,Nettoyage,2025-04-30 09:39:26.637849,2025-04-30 10:18:26.637849,39,Nettoyage sur M2-2,OP3,True
7302,L2,M2-4,Probleme_Qualite,2025-04-30 15:20:26.637849,2025-04-30 17:01:26.637849,101,Probleme_Qualite sur M2-4,OP3,True
7303,L2,M2-2,Nettoyage,2025-04-30 06:13:26.637849,2025-04-30 07:23:26.637849,70,Nettoyage sur M2-2,OP14,True
7304,L3,M3-1,Probleme_Qualite,2025-04-30 14:38:26.637849,2025-04-30 15:45:26.637849,67,Probleme_Qualite sur M3-1,OP10,True
7305,L3,M3-1,Reglage,2025-04-30 20:43:26.637849,2025-04-30 22:34:26.637849,111,Reglage sur M3-1,OP11,True
7306,L3,M3-1,Attente_Materiel,2025-04-30 12:02:26.637849,2025-04-30 12:38:26.637849,36,Attente_Materiel sur M3-1,OP10,True
7307,L3,M3-2,Reglage,2025-04-30 06:54:26.637849,2025-04-30 07:52:26.637849,58,Reglage sur M3-2,OP11,True
7308,L3,M3-2,Changement_Format,2025-04-30 10:10:26.637849,2025-04-30 10:17:26.637849,7,Changement_Format sur M3-2,OP10,True
7309,L3,M3-1,Changement_Format,2025-04-30 17:08:26.637849,2025-04-30 17:30:26.637849,22,Changement_Format sur M3-1,OP7,True
7310,L3,M3-1,Panne_Mecanique,2025-04-30 06:09:26.637849,2025-04-30 08:02:26.637849,113,Panne_Mecanique sur M3-1,OP12,True
7311,L3,M3-2,Changement_Format,2025-04-30 10:55:26.637849,2025-04-30 12:04:26.637849,69,Changement_Format sur M3-2,OP10,True
7312,L3,M3-2,Probleme_Qualite,2025-04-30 13:45:26.637849,2025-04-30 15:09:26.637849,84,Probleme_Qualite sur M3-2,OP3,True
7313,L3,M3-2,Reglage,2025-04-30 20:20:26.637849,2025-04-30 22:11:26.637849,111,Reglage sur M3-2,OP13,True
7314,L1,M1-3,Probleme_Qualite,2025-05-01 14:44:26.637849,2025-05-01 15:10:26.637849,26,Probleme_Qualite sur M1-3,OP1,True
7315,L1,M1-3,Nettoyage,2025-05-01 19:29:26.637849,2025-05-01 19:40:26.637849,11,Nettoyage sur M1-3,OP6,True
7316,L1,M1-1,Nettoyage,2025-05-01 13:04:26.637849,2025-05-01 13:46:26.637849,42,Nettoyage sur M1-1,OP4,True
7317,L1,M1-1,Changement_Format,2025-05-01 10:35:26.637849,2025-05-01 12:10:26.637849,95,Changement_Format sur M1-1,OP6,True
7318,L1,M1-3,Attente_Operateur,2025-05-01 17:40:26.637849,2025-05-01 17:52:26.637849,12,Attente_Operateur sur M1-3,OP7,True
7319,L1,M1-3,Probleme_Qualite,2025-05-01 13:17:26.637849,2025-05-01 13:49:26.637849,32,Probleme_Qualite sur M1-3,OP7,True
7320,L1,M1-1,Bourrage,2025-05-01 18:49:26.637849,2025-05-01 19:45:26.637849,56,Bourrage sur M1-1,OP2,True
7321,L1,M1-1,Panne_Mecanique,2025-05-01 18:30:26.637849,2025-05-01 19:33:26.637849,63,Panne_Mecanique sur M1-1,OP3,True
7322,L1,M1-3,Nettoyage,2025-05-01 07:28:26.637849,2025-05-01 08:29:26.637849,61,Nettoyage sur M1-3,OP12,True
7323,L2,M2-1,Bourrage,2025-05-01 14:06:26.637849,2025-05-01 15:47:26.637849,101,Bourrage sur M2-1,OP2,True
7324,L2,M2-4,Changement_Format,2025-05-01 12:16:26.637849,2025-05-01 13:37:26.637849,81,Changement_Format sur M2-4,OP2,True
7325,L2,M2-2,Attente_Materiel,2025-05-01 16:53:26.637849,2025-05-01 17:49:26.637849,56,Attente_Materiel sur M2-2,OP7,True
7326,L2,M2-4,Changement_Format,2025-05-01 09:49:26.637849,2025-05-01 11:29:26.637849,100,Changement_Format sur M2-4,OP1,True
7327,L2,M2-2,Panne_Electrique,2025-05-01 14:52:26.637849,2025-05-01 16:16:26.637849,84,Panne_Electrique sur M2-2,OP10,True
7328,L2,M2-4,Panne_Mecanique,2025-05-01 16:17:26.637849,2025-05-01 18:01:26.637849,104,Panne_Mecanique sur M2-4,OP3,True
7329,L3,M3-2,Bourrage,2025-05-01 05:43:26.637849,2025-05-01 05:48:26.637849,5,Bourrage sur M3-2,OP11,True
7330,L3,M3-1,Maintenance_Preventive,2025-05-01 19:01:26.637849,2025-05-01 19:10:26.637849,9,Maintenance_Preventive sur M3-1,OP14,True
7331,L3,M3-2,Probleme_Qualite,2025-05-01 14:39:26.637849,2025-05-01 14:58:26.637849,19,Probleme_Qualite sur M3-2,OP12,True
7332,L3,M3-2,Maintenance_Preventive,2025-05-01 07:57:26.637849,2025-05-01 09:40:26.637849,103,Maintenance_Preventive sur M3-2,OP11,True
7333,L3,M3-2,Probleme_Qualite,2025-05-01 09:26:26.637849,2025-05-01 10:53:26.637849,87,Probleme_Qualite sur M3-2,OP9,True
7334,L3,M3-2,Probleme_Qualite,2025-05-01 16:02:26.637849,2025-05-01 17:02:26.637849,60,Probleme_Qualite sur M3-2,OP10,True
7335,L3,M3-1,Probleme_Qualite,2025-05-01 12:30:26.637849,2025-05-01 13:27:26.637849,57,Probleme_Qualite sur M3-1,OP14,True
7336,L3,M3-2,Panne_Mecanique,2025-05-01 07:04:26.637849,2025-05-01 07:11:26.637849,7,Panne_Mecanique sur M3-2,OP13,True
7337,L3,M3-1,Nettoyage,2025-05-01 16:06:26.637849,2025-05-01 16:47:26.637849,41,Nettoyage sur M3-1,OP10,True
7338,L3,M3-1,Changement_Format,2025-05-01 09:16:26.637849,2025-05-01 10:41:26.637849,85,Changement_Format sur M3-1,OP7,True
7339,L3,M3-2,Reglage,2025-05-01 11:46:26.637849,2025-05-01 12:46:26.637849,60,Reglage sur M3-2,OP12,True
7340,L1,M1-2,Attente_Materiel,2025-05-02 15:34:26.637849,2025-05-02 16:13:26.637849,39,Attente_Materiel sur M1-2,OP14,True
7341,L1,M1-3,Panne_Mecanique,2025-05-02 09:57:26.637849,2025-05-02 11:07:26.637849,70,Panne_Mecanique sur M1-3,OP11,True
7342,L1,M1-2,Nettoyage,2025-05-02 11:31:26.637849,2025-05-02 12:40:26.637849,69,Nettoyage sur M1-2,OP8,True
7343,L1,M1-3,Panne_Electrique,2025-05-02 08:57:26.637849,2025-05-02 10:10:26.637849,73,Panne_Electrique sur M1-3,OP14,True
7344,L1,M1-1,Attente_Materiel,2025-05-02 20:19:26.637849,2025-05-02 21:23:26.637849,64,Attente_Materiel sur M1-1,OP3,True
7345,L1,M1-2,Panne_Electrique,2025-05-02 19:01:26.637849,2025-05-02 20:51:26.637849,110,Panne_Electrique sur M1-2,OP10,True
7346,L1,M1-1,Reglage,2025-05-02 17:51:26.637849,2025-05-02 19:42:26.637849,111,Reglage sur M1-1,OP3,True
7347,L2,M2-2,Probleme_Qualite,2025-05-02 20:39:26.637849,2025-05-02 21:54:26.637849,75,Probleme_Qualite sur M2-2,OP4,True
7348,L2,M2-1,Changement_Format,2025-05-02 11:13:26.637849,2025-05-02 12:37:26.637849,84,Changement_Format sur M2-1,OP9,True
7349,L2,M2-3,Bourrage,2025-05-02 10:41:26.637849,2025-05-02 12:19:26.637849,98,Bourrage sur M2-3,OP2,True
7350,L2,M2-4,Attente_Operateur,2025-05-02 10:07:26.637849,2025-05-02 10:25:26.637849,18,Attente_Operateur sur M2-4,OP3,True
7351,L2,M2-3,Probleme_Qualite,2025-05-02 12:22:26.637849,2025-05-02 12:51:26.637849,29,Probleme_Qualite sur M2-3,OP10,True
7352,L2,M2-3,Panne_Mecanique,2025-05-02 05:52:26.637849,2025-05-02 06:12:26.637849,20,Panne_Mecanique sur M2-3,OP4,True
7353,L2,M2-4,Changement_Format,2025-05-02 12:24:26.637849,2025-05-02 13:09:26.637849,45,Changement_Format sur M2-4,OP2,True
7354,L2,M2-1,Attente_Materiel,2025-05-02 19:08:26.637849,2025-05-02 20:30:26.637849,82,Attente_Materiel sur M2-1,OP10,True
7355,L2,M2-1,Attente_Materiel,2025-05-02 09:19:26.637849,2025-05-02 10:37:26.637849,78,Attente_Materiel sur M2-1,OP7,True
